,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,ts_approve_user_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,timesheet_flag,xfer_complete_day_cnt,xfer_notstart_day_cnt,curr_id,unit_id,rsrc_type,rsrc_notes,load_tasks_flag,level_flag,last_checksum
40,2301,2271,943,,,,,,e3uzZrgv90WQXWEGZCFOGA,73360,,,,,Plaster Works Quantity,PLQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
41,2302,2271,949,,,,,,kmbRXtCn00K1jLUtQoHB0w,73370,,,,,Plasterer,PLST,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Labor,,,,
42,2304,2271,946,,,,,,ncjDnXt9dk+alPEoYE0mcw,73390,,,,,Painting Works Quantity,PNQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
43,2305,2271,947,,,,,,4oGrXTuHK0Sh/Tc1WaYsEw,73400,,,,,Painter,PNT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Labor,,,,
44,2306,2271,948,,,,,,rXYgN3HPQkGGFAzYnm16eQ,73410,,,,,Quantity,QNTY,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Labor,,,,
45,2307,2271,954,,,,,,TG+/Ts7xjUSrqeoeV3x2Kg,73420,,,,,Rendering Quantity,RQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
46,2308,2271,950,,,,,,I/iq+xLGNUmBYZeDJGaodA,73430,,,,,Sub Base Quantity,SBQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
47,2309,2271,951,,,,,,QpeOFcZ+/U2Xhr5WvV8gLw,73440,,,,,Sub Grade Quantity,SGQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
48,2310,2271,952,,,,,,gtGVouEVi0eHwDZNQvatAw,73450,,,,,Shaft Plumpnes & Chipping Quantity,SHQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
49,2311,2271,953,,,,,,kv3/rNptYEKR4VDHc+CFqQ,73460,,,,,Signage Quantity,SIQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
50,2312,2271,959,,,,,,R3Ee3S1du0OyxsTjuK7WUg,73470,,,,,Stone Works Quantity,SNQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
51,2314,2271,956,,,,,,I6WDkaNXNk2uu4UXCUjUSw,73490,,,,,Steel Fixer,STFIX,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Labor,,,,
52,2315,2271,957,,,,,,dbDylmvzs0SEYOF2B9Vq/Q,73500,,,,,Steel Doors Quantity,STQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
53,2316,2271,958,,,,,,s0mj/5Dzh0OrSfkxZausLA,73510,,,,,Thresholds Quantity,THQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
54,2317,2271,964,,,,,,k+OIa695H0CV5oKwd7gR2Q,73520,,,,,Tilers,TIL,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Labor,,,,
55,2318,2271,960,,,,,,RT9qsXGx6kOAH1PNaPZcpg,73530,,,,,Tiling Quantity,TIQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
56,2319,2271,961,,,,,,9Yfeh85j1k6m6b9hCFVNQw,73540,,,,,Wooden Doors Quantity,WDQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
57,2320,2271,962,,,,,,IoznyPUT+UOF3vE9RQuzFQ,73550,,,,,Wooden Works Quantity,WOQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
58,2321,2271,963,,,,,,yHBtbpbmJEG1/DQRIxs1eA,73560,,,,,Water Proofing Quantity,WPQT,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Equip,,,,
