,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
82,3386,,,,923,82537,(New Expense Item),,,0.00,20000.00,40000.00,40000.00,CL_Uniform,N,2,,,
83,3387,,,,923,82538,(New Expense Item),,,0.00,18000.00,18000.00,18000.00,CL_Uniform,N,1,,,
84,3388,,,,923,82539,(New Expense Item),,,0.00,151560.00,225000.00,225000.00,CL_Uniform,N,1.484561,,,
85,3389,,,,923,82540,(New Expense Item),,,0.00,18500.00,18500.00,18500.00,CL_Uniform,N,1,,,
86,3390,,,,923,82541,(New Expense Item),,,0.00,1194335.00,836035.00,836035.00,CL_Uniform,N,0.7,,,
87,3391,,,,923,82542,(New Expense Item),,,0.00,72920.00,72920.00,72920.00,CL_Uniform,N,1,,,
88,3392,,,,923,82543,(New Expense Item),,,0.00,400000.00,400000.00,400000.00,CL_Uniform,N,1,,,
89,3393,,,,923,82544,(New Expense Item),,,0.00,131200.00,171200.00,171200.00,CL_Uniform,N,1.304878,,,
90,3394,,,,923,82545,(New Expense Item),,,0.00,23448.00,23448.00,23448.00,CL_Uniform,N,1,,,
91,3395,,,,923,82546,(New Expense Item),,,0.00,59100.00,59100.00,59100.00,CL_Uniform,N,1,,,
92,3396,,,,923,82548,(New Expense Item),,,0.00,33745.00,33745.00,33745.00,CL_Uniform,N,1,,,
93,3397,,,,923,82549,(New Expense Item),,,0.00,29070.00,29070.00,29070.00,CL_Uniform,N,1,,,
94,3398,,,,923,82554,(New Expense Item),,,0.00,358300.00,358300.00,358300.00,CL_Uniform,N,1,,,
95,3399,,,,923,82555,(New Expense Item),,,0.00,8117.00,2881.00,2881.00,CL_Uniform,N,0.354934,,,
96,3400,,,,923,82556,(New Expense Item),,,0.00,498675.00,498675.00,498675.00,CL_Uniform,N,1,,,
97,3401,,,,923,82557,(New Expense Item),,,0.00,145000.00,145000.00,145000.00,CL_Uniform,N,1,,,
98,3402,,,,923,82558,(New Expense Item),,,0.00,34510.00,34510.00,34510.00,CL_Uniform,N,1,,,
99,3403,,,,923,82559,(New Expense Item),,,0.00,640000.00,67700.00,67700.00,CL_Uniform,N,0.105781,,,
100,3404,,,,923,82560,(New Expense Item),,,0.00,50650.00,50650.00,50650.00,CL_Uniform,N,1,,,
101,3405,,,,923,82561,(New Expense Item),,,0.00,9550.00,9550.00,9550.00,CL_Uniform,N,1,,,
102,3406,,,,923,82562,(New Expense Item),,,0.00,825000.00,825000.00,825000.00,CL_Uniform,N,1,,,
103,3407,,,,923,82563,(New Expense Item),,,0.00,8450.00,8450.00,8450.00,CL_Uniform,N,1,,,
104,3408,,,,923,82564,(New Expense Item),,,0.00,24000.00,24000.00,24000.00,CL_Uniform,N,1,,,
105,3409,,,,923,82567,(New Expense Item),,,0.00,14518.00,14518.00,14518.00,CL_Uniform,N,1,,,
106,3410,,,,923,82568,(New Expense Item),,,0.00,5000.00,5000.00,5000.00,CL_Uniform,N,1,,,
107,3411,,,,923,82569,(New Expense Item),,,0.00,64340.00,32170.00,32170.00,CL_Uniform,N,0.5,,,
108,3412,,,,923,82571,(New Expense Item),,,0.00,54250.00,54250.00,54250.00,CL_Uniform,N,1,,,
109,3636,,,,923,83027,(New Expense Item),,,0.00,221046.00,221046.00,221046.00,CL_Uniform,N,1,,,
110,3637,,,,923,83025,(New Expense Item),,,0.00,221046.00,221046.00,221046.00,CL_Uniform,N,1,,,
111,3638,,,,923,82962,(New Expense Item),,,0.00,218147.00,218147.00,218147.00,CL_Uniform,N,1,,,
112,3639,,,,923,83028,(New Expense Item),,,0.00,218147.00,218146.00,218146.00,CL_Uniform,N,0.999995,,,
113,3640,,,,923,83030,(New Expense Item),,,0.00,61776.00,92664.00,92664.00,CL_Uniform,N,1.5,,,
114,3641,,,,923,83031,(New Expense Item),,,0.00,61776.00,61776.00,61776.00,CL_Uniform,N,1,,,
115,3643,,,,923,82972,(New Expense Item),,,0.00,5236.00,5236.00,5236.00,CL_Uniform,N,1,,,
116,3644,,,,923,83024,(New Expense Item),,,0.00,17688.00,17688.00,17688.00,CL_Uniform,N,1,,,
117,3645,,,,923,83023,(New Expense Item),,,0.00,33595.00,33595.00,33595.00,CL_Uniform,N,1,,,
118,3646,,,,923,82964,(New Expense Item),,,0.00,15500.00,15500.00,15500.00,CL_Uniform,N,1,,,
119,3647,,,,923,82965,(New Expense Item),,,0.00,31000.00,31000.00,31000.00,CL_Uniform,N,1,,,
120,3648,,,,923,82968,(New Expense Item),,,0.00,8100.00,8100.00,8100.00,CL_Uniform,N,1,,,
