,actv_code_id,parent_actv_code_id,actv_code_type_id,actv_code_name,short_name,seq_num
79,770002,,20195,A/G Plant Layout,P20,1340
80,770003,,20195,Mat'l. Specs,P30,1350
81,770005,,20195,A/G Isos,P50,1370
82,770006,,20195,Pipe Supports,P60,1380
83,770008,,20195,Tie-In List,P80,1400
84,770009,,20195,Special Piping Items,P90,1410
85,770021,,20195,Process Deliverables,R10,1530
86,770022,,20195,Process Equipment Data,R20,1540
87,770025,,20195,Steel Pipe Racks,S10,1570
88,770026,,20195,Steel Structures & Steel Bldgs,S20,1580
89,770027,,20195,Misc. Steel Supports & Platforms,S30,1590
90,770029,,20195,U/G Plant Layout,U20,1610
91,770030,,20195,U/G Electrical,U30,1620
92,770031,,20195,U/G Piping,U40,1630
93,770032,,20195,Coatings and Coverings,V00,1640
94,770033,,20195,Paint,V10,1650
95,770034,,20195,Insulation,V20,1660
96,770039,,20195,Systems Equipment Data,Y40,1710
97,770040,,20195,System Instrument Data,Y50,1720
98,770041,,20195,Relief Systems,Y60,1730
99,770042,,20195,Utility Balances,Y70,1740
100,770043,,20195,Utility Flow Diagrams,Y80,1750
101,770044,,20195,Special Piping Items,Y90,1760
102,770045,,20195,P&IDs,YP0,1770
103,770048,,20195,Electrical Area Classification,ZE0,1800
104,770051,,20196,Project General Area,000,10
105,770052,,20196,(01) Offsites - General,010,20
106,770053,,20196,(01A) Evaporation Pond Area,01A,30
107,770054,,20196,(01B) Water Storage Area,01B,40
108,770055,,20196,(01C) Water Treatment Area,01C,50
109,770056,,20196,(01D) Cooling Tower Area,01D,60
110,770057,,20196,(01E) Guard House Area,01E,70
111,770058,,20196,(01F) Mosque Area,01F,80
112,770059,,20196,(01G) Control Building Area,01G,90
113,770060,,20196,"(01H) Transformer Area, Substation & Electrical Undergroud",01H,100
114,770061,,20196,(01J) Offsites Area,01J,110
115,770062,,20196,(01U) Offsites - Underground,01U,120
116,770063,,20196,(01Y) Piperack Area,01Y,130
117,770064,,20196,(02) Ammonia - General,020,140
118,770065,,20196,(02A) Ammonia Distillation Area,02A,150
119,770066,,20196,(02B) Purge Gas Recovery Area,02B,160
120,770067,,20196,(02C) Synthesis Gas & Ammonia Refrig Compr Area,02C,170
121,770068,,20196,(02D) Ammonia Chiller Area,02D,180
122,770069,,20196,"(02E) Molecular Sieve Drier, Methanator & Syngas",02E,190
123,770070,,20196,(02F) HPBFW & Demin Water Area,02F,200
124,770071,,20196,(02G) Air & Feed Gas Compressors Area,02G,210
125,770072,,20196,(02H) Primary Reformer Area,02H,220
126,770073,,20196,(02J) High Temp Shift Converter & Desulferizer,02J,230
127,770074,,20196,(02K) Benfield Solution Area,02K,240
128,770075,,20196,"(02L) CO2 Absorber, Stripper & Raw Gas Separator",02L,250
129,770076,,20196,(02M) Ammonia Synthesis Converter/Startup Heater,02M,260
130,770077,,20196,(02N) Ammonia Chiller Area,02N,270
131,770078,,20196,(02P) Deaerator Area,02P,280
132,770079,,20196,(02Q) Steam Drum Area,02Q,290
133,770080,,20196,(02U) Ammonia - Underground,02U,300
134,770081,,20196,(02Y) Piperack (Yard) Area,02Y,310
135,770082,,20196,(03) Utility Plant - General,030,320
136,770083,,20196,(03A) Plant & Instrument Air & Nitrogen Area,03A,330
137,770084,,20196,(03B) Sanitary Treatment & Waste Water Area,03B,340
138,770085,,20196,(03C) Caustic & Sulfuric Acid Storage Area,03C,350
139,770086,,20196,(03D) Demin Water Area,03D,360
140,770087,,20196,(03E) Water Treatment Area,03E,370
141,770088,,20196,(03F) Package Boiler Area,03F,380
142,770089,,20196,(03U) Utility Plant - Underground,03U,390
143,770090,,20196,(03Y) Sleeper Rack,03Y,400
144,770092,,20196,(04A) Corridor Area,04A,420
145,770094,,20196,(05) Dock/Storage - General,050,440
146,770095,,20196,(05A) Ammonia Storage Area,05A,450
147,770096,,20196,(05B) Dock Area,05B,460
148,770097,,20196,(05U) Dock/Storage - Underground,05U,470
149,770099,,20197,General (for all Disciplines),GE,10
150,770100,,20197,EBIC Client,EB,20
151,770101,,20197,Major Milestones,YA,30
152,770102,,20197,Project Management,PM,40
153,770103,,20197,Project Controls,PC,50
154,770104,,20197,Planning/Scheduling,PS,60
155,770105,,20197,Plant Services,CS,70
156,770106,,20197,Finance,FA,80
157,770107,,20197,Information Management,IM,90
158,770108,,20197,Project Engineering,PE,120
159,770109,,20197,Quality Management,QM,100
160,770110,,20197,Process,PR,130
161,770111,,20197,Process (Vessel Analytical),PA,140
162,770112,,20197,Systems,SY,190
163,770113,,20197,Office of Chief Engineer,CE,110
164,770116,,20197,Environmental,EV,180
165,770118,,20197,Procurement,PK,340
166,770119,,20197,Furnaces & Flares,MB,240
167,770120,,20197,Exchangers,MC,250
168,770121,,20197,Vessels,MD,260
169,770122,,20197,Tanks,MF,270
170,770123,,20197,Machinery,MJ,280
171,770125,,20197,Utility Equipment,MU,300
172,770127,,20197,Piping Engineering,PI,200
173,770129,,20197,Civil Design,CV,220
174,770130,,20197,Architecture,AR,230
175,770131,,20197,Electrical Design,EL,330
176,770132,,20197,Control Systems,IC,320
177,770133,,20197,Home Office Construction,CK,360
178,770137,,20197,Site Prep,K0,400
179,770138,,20197,Concrete / Piling,C0,420
180,770140,,20197,U/G Piping,U4,430
181,770141,,20197,U/G Electrical,U3,440
182,770142,,20197,Erect Buildings,A0,450
183,770143,,20197,Structural Steel,S0,460
184,770144,,20197,Major Equipment,M0,490
185,770147,,20197,A/G Pipe,P0,500
186,770148,,20197,A/G Electrical,E0,530
187,770149,,20197,Instrument,I0,540
188,770154,,20197,Mechanical Completion,T0,580
189,770155,,20197,Paint,V1,560
190,770156,,20197,Insulation,V2,570
191,770157,,20198,Summary Purchasing Activities,PK000,6090
192,770158,,20198,Primary Reformer 101-B,MB101,45
193,770159,,20198,MB221 101-B Shop Fabrication & Pre-Assembly,MB221,46
194,770160,,20198,MB311 101-B Radiant/Convection Pressure Materials,MB311,47
195,770161,,20198,MB312 101-B Radiant Cast Materials,MB312,48
196,770162,,20198,MB212 101-B Siding,MB212,49
197,770163,,20198,MB333 101-B Riser Transition Fabrication,MB333,50
198,770164,,20198,MB340 101-B Finning,MB340,51
199,770165,,20198,MB410 101-B Cast Tube Suppots,MB410,60
200,770166,,20198,MB420 101-B Cast Peep Sights,MB420,70
201,770167,,20198,MB511 101-B Shop Installed Insulation Components,MB511,80
202,770168,,20198,MB610 101-B Burners,MB610,100
203,770169,,20198,MB621 101-B I.D. & F.D. Fans,MB621,110
204,770170,,20198,MB622 101-B Penthouse Circ. Fans,MB622,111
205,770171,,20198,MB630 101- B Air Preheater,MB630,120
206,770172,,20198,MB640 101-B Springs & Hangers,MB640,130
207,770173,,20198,MB660 101-B Dampers & Air Doors,MB660,150
208,770174,,20198,MB691 101-B Expansion Joints,MB691,160
209,770175,,20198,MB692 101-B Cat Vacuum Equipment,MB692,170
210,770176,,20198,MB810 - Start-up Heater 102-B,MB810,180
211,770177,,20198,MC210 - Carbon Steel S&T Exchangers,MC210,190
212,770178,,20198,MC230 - Alloy S&T Exchangers,MC230,200
213,770179,,20198,MC310 - KBR Exchangers Pkg#1 (101/2-C),MC310,210
214,770180,,20198,MC311 - KBR Exchangers Pkg#2,MC311,220
215,770181,,20198,MC610 - Double Pipe Exchangers,MC610,240
216,770182,,20198,MC630 - CO2 Stripper Quench Cooler (107-C),MC630,250
217,770183,,20198,MD201- CO2 Absorber / Stripper (101/2-E),MD201,270
218,770184,,20198,MD202 - Ammonia Towers (103/4/5/50-E),MD202,280
219,770185,,20198,MD301 - Secondary Reformer (103-D),MD301,290
220,770186,,20198,MD302 - HT & LT Shift Converters (104-D1/D2),MD302,390
221,770187,,20198,MD303 - Ammonia Synthesis Converter (105-D),MD303,490
222,770188,,20198,"MD304 - (106-D, 108-DA/DB, 109-DA/DB)",MD304,590
223,770189,,20198,MD401 - Steam Drum (101-F),MD401,690
224,770190,,20198,"MD402 - (102-F1/F2, 104-F, 144-F)",MD402,790
225,770191,,20198,MD403 - Ammonia Separator (106-F),MD403,890
226,770192,,20198,"MD404 - (107-F, 109-F, 132-F)",MD404,990
227,770193,,20198,"MD405 - (115-F, 118-F, 156-F, 157-F)",MD405,1090
228,770194,,20198,MD406 - CO2 Stripper Cond. KO Drum (103-F),MD406,1190
229,770195,,20198,"MD411 - (2006-F, 2203F, 2204-F, 2205-F)",MD411,1290
230,770196,,20198,MD501 - Primary Reformer Efflnt Tnsf Line 107-D,MD501,1390
231,770197,,20198,MF301 - Benefield Solution Storage Tank (114-F),MF301,1490
232,770198,,20198,"MF302 - (2001-FA/FB, 2002-F, 2401-F)",MF302,1590
233,770199,,20198,MF311 - Ammonia Storage Tanks (2101/2-F),MF311,1690
234,770200,,20198,MJ201 - Process Air Compressor (101-J),MJ201,1890
235,770201,,20198,"MJ202 - Feed Gas,Syngas,Ammonia Refrig Cmprssr",MJ202,1990
236,770202,,20198,MJ301 - HP BFW Pump (104-J),MJ301,2090
237,770203,,20198,MJ302 - Lean Solution Pumps (107-JA/B/C),MJ302,2190
238,770204,,20198,MJ303 - CW Pumps (2202-JA/B/C),MJ303,2290
239,770205,,20198,MJ304 - MP BFW Pumps (2003-J/JA),MJ304,2390
240,770206,,20198,MJ305 - ISBL Small & Med Pumps,MJ305,2490
241,770207,,20198,MJ306 - OSBL Small  & Med Pumps (Incl. 2007-J/JA),MJ306,2590
242,770208,,20198,"MJ340 - Metering Pumps (130-J/JA, 131-J/JA)",MJ340,2693
243,770209,,20198,"MJ391 - Fire Water Pumps (2203-J, 2204-J-JA)",MJ391,2790
244,770210,,20198,MJ730 - Emergency Power Generator (2303-J),MJ730,2890
245,770211,,20198,"MJ750 - Surface Condensers (101-JTC, 103-JTC)",MJ750,2990
246,770212,,20198,ML313 - Purge Gas Recovery Unit (160-L),ML313,3090
247,770213,,20198,ML330 - Ammonia Refrigeration Package (2101-L),ML330,3190
248,770214,,20198,"ML420 - Cartridge Filters (104-L, 115-L)",ML420,3290
249,770215,,20198,ML425 - 101-J Air Filter (101-L),ML425,3390
250,770216,,20198,ML430 - Benfield Solution Mixer (110-L),ML430,3490
251,770217,,20198,ML440 - Coalescer (161-L),ML440,3590
252,770218,,20198,ML500 - PAI/IA Compressor Package (2003-L),ML500,3690
253,770219,,20198,ML512 - Ammonia Loading Arm (2102-L),ML512,3790
254,770220,,20198,"MU221 - Lift Stations (2402-L, 2403-L)",MU221,3890
255,770221,,20198,MU222 - Sanitary Treatment Package (2401-U),MU222,3990
256,770222,,20198,MU292 - Oil Skimmer (2404-L),MU292,4090
257,770223,,20198,MU300 - Electro Dialysis Reversal Unit (2102-U),MU300,4190
258,770224,,20198,MU310 - Chemical Injection Pkgs,MU310,4290
259,770225,,20198,MU330 - Water Treatment Unit (2001-U),MU330,4390
260,770226,,20198,"MU340 - Chlorination Units (2202-L, 2207-L)",MU340,4490
261,770227,,20198,MU350 - Deaerator (101-U),MU350,4590
262,770228,,20198,MU410 - Package Boiler System (2002-U),MU410,4690
263,770229,,20198,MU611 - Cooling Water Tower (2101-U),MU611,4790
264,770233,,20198,STRUCTURAL STEEL,B1040,5190
265,770240,,20198,E0001 - Electrical Powerhouse,E0001,5890
266,770241,,20198,E0002 - Electrical Transformer,E0002,5990
267,770243,,20198,E0004 - Electrical UPS With Batteries,E0004,6290
268,770250,,20198,I2210 - Control Valves,I2210,35
269,770251,,20198,I2220 - Motor Operated Valves,I2220,37
270,770252,,20198,I3510 DCS,I3510,39
271,770253,,20198,I3510-02 DCS (MIV),I3511,40
272,770255,,20198,EXCHANGERS,P1000,7090
273,770259,,20198,VESSELS,P1080,7490
274,770261,,20198,COMPRESSORS,P2020,7690
275,770262,,20198,PUMPS,P2030,7790
276,770269,,20199,Primary Reformer,101B,10
277,770270,,20199,Forced Draft Fan,101BJ1,20
278,770274,,20199,Combustion Air Preheater,101BL1,60
279,770276,,20199,Secondary Reformer Waste Heat Boiler,101C,80
280,770277,,20199,CO2 Absorber,101E,90
281,770278,,20199,Steam Drum,101F,100
282,770279,,20199,Air Compressor,101J,110
283,770291,,20199,Surface Condenser for 101/104-JT,101JTC,230
284,770292,,20199,Air Filter for 101-J,101L,240
285,770293,,20199,Deaerator,101U,250
286,770294,,20199,Startup Heater,102B,260
287,770296,,20199,CO2 Stripper,102E,280
288,770297,,20199,Raw Gas Separator,102F1,290
289,770299,,20199,Feed Gas Compressor,102J,310
290,770306,,20199,HTS Effluent BFW Preheater/Steam Generator,103C1,380
291,770308,,20199,Secondary Reformer,103D,400
292,770309,,20199,LP Ammonia Scrubber,103E,410
293,770310,,20199,CO2 Stripper Cond. KO Drum,103F,420
294,770311,,20199,Synthesis Gas Compressor,103J,430
295,770318,,20199,Surface Condenser for 103-JT,103JTC,500
296,770319,,20199,High Temperature Shift Converter,104D1,510
297,770320,,20199,Low Temperature Shift Converter,104D2,520
298,770321,,20199,HP Ammonia Scrubber,104E,530
299,770322,,20199,Syn Gas Comp. Suction Drum,104F,540
300,770323,,20199,HP BFW Pump,104J,550
301,770327,,20199,Benfield Solution Filter,104L,590
302,770329,,20199,Ammonia Synthesis Converter,105D,610
303,770331,,20199,Ammonia Refrigerant Compressor,105J,630
304,770332,,20199,LTS Effluent/LPBFW Exchanger,106C,640
305,770333,,20199,Methanator,106D,650
306,770334,,20199,Ammonia Separator,106F,660
307,770336,,20199,CO2  Stripper Quench Cooler,107C,680
308,770337,,20199,Primary Reformer Effluent Transfer Line,107D,690
309,770338,,20199,Ammonia Letdown Drum,107F,700
310,770339,,20199,Lean Solution Pump,107JA,710
311,770346,,20199,Desulfurizer,108DA,780
312,770352,,20199,Refrigerant Receiver,109F,840
313,770353,,20199,Benfield Anitfoam Injection System,109L,850
314,770354,,20199,Lean Solution Cooler,110C,860
315,770355,,20199,Benfield Solution Mixer,110L,870
316,770357,,20199,CO2  Stripper Ejector Steam Generator,111C,890
317,770358,,20199,Benfield Transfer Pump,111J,900
318,770361,,20199,Condensate Pump for 103-JTC,112J,930
319,770365,,20199,Condensate Pump for 101-JTC,113J,970
320,770369,,20199,Methanator Feed/Effluent Exchanger,114C,1010
321,770370,,20199,Benefield Solution Storage Tank,114F,1020
322,770372,,20199,Benfield Solution Sump,115F,1040
323,770375,,20199,Benfield Sump Filter,115L,1070
324,770376,,20199,CO2  Stripper Reflux Pump,116J,1080
325,770380,,20199,Benfield Carbon Filter,118F,1120
326,770381,,20199,Ammonia Unitized Chiller,120C,1130
327,770386,,20199,Ammonia Reflux Pump,120J,1180
328,770390,,20199,Ammonia Conv. Feed/Effluent Exchanger,121C,1220
329,770398,,20199,Ammonia Conv. Effluent/Preheater Exchanger,123C1,1300
330,770401,,20199,Ammonia Conv. Effluent Cooler,124C,1330
331,770406,,20199,Refrigerant Condenser,127C,1380
332,770408,,20199,Syn Gas Compressor Suction Chiller,130C,1400
333,770409,,20199,Ammonia Distillation Column Feed Pump,130J,1410
334,770417,,20199,Lean Solution Flash Tank,132F,1490
335,770422,,20199,Feed Gas Comp. Kickback Cooler,133C,1540
336,770424,,20199,Feed Gas Knockout Drum,144F,1560
337,770425,,20199,Process Condensate Stripper,150E,1570
338,770426,,20199,Steam Blowdown Drum,156F,1580
339,770427,,20199,Mol Sieve Regen HP Condensate Drum,157F,1590
340,770428,,20199,Ammonia Distillation Column Reboiler,160C,1600
341,770429,,20199,Purge Gas Recovery Unit,160L,1610
342,770430,,20199,Aqua Ammonia Interchanger,161C,1620
343,770432,,20199,Refrig. Comp. Second Stage Intercooler,167C,1640
344,770434,,20199,Start-up Cooler,173C,1660
345,770435,,20199,Stripped Condensate Cooler,174C,1670
346,770436,,20199,Mol Sieve Regeneration Heater,183C,1680
347,770437,,20199,Condensate Stripper Feed/Effluent Exchanger,188CA,1690
348,770440,,20199,Fresh/Firewater/Potable/Service Storage Tank,2001FA,1720
349,770441,,20199,Fresh/Firewater/Potable/Service Storage Tank,2001FB,1730
350,770449,,20199,Water Treatment Unit,2001U,1810
351,770453,,20199,Demineralizer Water Tank,2002F,1850
352,770454,,20199,Demin. Water Make-Up Pump,2002J,1860
353,770458,,20199,Package Boiler System,2002U,1900
354,770460,,20199,Medium Pressure BFW Pump,2003J,1920
355,770464,,20199,PAI/IA Compressor Package,2003L,1960
356,770474,,20199,Boiler Blowdown Drum,2006F,2060
357,770475,,20199,Cooling Water Make-Up Pump,2007J,2070
358,770479,,20199,Ammonia Loading Pumps,2100JA,2110
359,770483,,20199,Ammonia Storage Tanks,2101F,2150
360,770484,,20199,Ammonia Refrigeration Package,2101L,2160
361,770489,,20199,Cooling Water Tower,2101U,2210
362,770490,,20199,Ammonia Storage Tanks,2102F,2220
363,770491,,20199,Ammonia Loading Arm,2102L,2230
364,770492,,20199,Electro Dialysis Reversal Unit,2102U,2240
365,770502,,20199,Ammonia Storage Flare,2202B,2340
366,770504,,20199,Freshwater Cooling Water Pump,2202JA,2360
367,770511,,20199,Caustic Storage Tank,2203F,2430
368,770515,,20199,Firewater Pump,2204J,2470
369,770539,,20199,Emergency Power Generator,2303J,2710
370,770542,,20199,Wastewater Neutralization Tank,2401F,2740
371,770543,,20199,Neutralization Tank Pump,2401J,2750
372,770547,,20199,Sanitary Treatment Package,2401U,2790
373,770548,,20199,"Sanitary Lift Station, Control Bldg",2402L,2800
374,770550,,20199,Oil Skimmer,2404L,2820
375,770552,,20199,Control Building,2601K,2840
376,770555,,20199,Administration Bldg,2603K,2870
377,770556,,20199,Warehoue & Main. Bldg,2604K,2880
378,770561,,20199,Electrical Powerhouse,2610K,2930
379,770601,,20200,Planning Release,P07,1211
380,770608,,20200,U/G Electrical Materal Releases,UE,4511
381,770610,,20200,Electrical Equipment Requistions,ER,4612
382,770611,,20200,Tagged Instrument Requisitions,IR,4811
383,770618,,20200,Critical Equipment Inquiry,CE,5511
384,770619,,20200,Preliminary Equipment Inquiry,PE,5611
385,770620,,20200,Final Equiment Inquiry,FE,5711
386,770621,,20200,Non-Critical Equipment Inquiry,NE,5811
387,770623,,20201,Site Prep,K,12
388,770624,,20201,Civil / Concrete,C,20
389,770625,,20201,Underground,U,30
390,770626,,20201,Steel,S,60
391,770627,,20201,Buildings,A,40
392,770628,,20201,Mechanical Equipment,M,70
393,770630,,20201,Piping,P,90
394,770631,,20201,Electrical,E,100
395,770632,,20201,Instruments,I,110
396,770633,,20201,Coatings and Coverings,V,120
397,770634,,20201,Fire & Safety,Z,130
398,770635,,20201,Other,X,150
399,770636,,20201,Process / Systems,Y,11
400,770637,,20202,C,C,10
401,770639,,20202,Risk Ranging - New Item,N,30
402,770641,,20202,90 DAY ACTIVITIES ADDED3/2/05,X,50
403,770645,,20203,Check Activity,X,40
404,770646,,20204,ERW Issued,A,10
405,770647,,20204,Issue Req / RFQ,B,20
406,770648,,20204,Receive Bids,C,30
407,770649,,20204,Technical Evaluation,D,40
408,770650,,20204,Eval Bids & Issue Recomendation,E,50
409,770651,,20204,Purchase Order Requisition,F,60
410,770652,,20204,Interim Award,G,70
411,770653,,20204,Fab / Exworks,H,80
412,770654,,20204,Receive Initial Supplier Data,J,90
413,770655,,20204,Issue Formal Award,K,100
414,770656,,20204,Receive at Site,L,110
415,770657,,20204,Production Data,M,120
416,770658,,20204,Shipping / Transit,N,130
417,770659,,20194,Engineering - MOC,EM,11
418,772312,,20202,Engineering Workhour / Qty Loading,WE,16
419,772313,,20202,Changed Flag,Y,150
420,776999,,20195,Grounding Plans,EH2,2120
421,777001,,20195,Lighting - Plans,EJ2,2220
422,777002,,20195,AG Power - Plans,EK2,2320
423,777003,,20195,LV Control Schematic & Wiring Diagrams,EN1,2420
424,777004,,20195,MV Control Schematic & Wiring Diagrams,EN2,2520
425,777005,,20195,Equipment Interconnections Diagrams,EN3,2620
426,777008,,20195,Cable & Raceway Schedule,EM1,261
427,777009,,20195,Fire Protection Equipment Locations,ZF1,1821
428,777017,,20201,Mechanical Completion / Turnovers,T,140
429,777018,,20195,One Line Diagrams - Switchgear,EA2,2820
430,777019,,20195,One Line Diagrams - MCC & Power,EA3,2920
431,777020,,20195,"Short Circuit, Load Flow, Motor Starting",EC2,3020
432,777021,,20195,Protective Device Coordination,EC3,3120
433,777022,,20195,"Conductor Ampacity, Pulling Tensions",EC4,3220
434,777023,,20195,Cathodic Protection,EG2,3320
435,777025,,20195,Underground Power Plans,EL2,291
436,777027,,20195,Prefabricated Assemblies,EF1,40
437,777031,,20195,Transformers & Reactors,EF5,44
438,777032,,20195,DC & Battery Backed Systems,EF6,45
439,782049,,20198,Bulk Purchase - A/G & U/G Piping,PIA11,8090
440,782092,,20198,Pipe Supports,PTA02,8790
441,790700,,20198,FIELD ERECTED TANKS,MFSUB,1790
442,790707,,20198,I1310 - Transmitters,I1310,17
443,790708,,20198,I2230 - On / Off Valves,I2230,38
444,790709,,20198,I2110 - Orifice Plates,I2110,27
445,790710,,20198,I2112 - Ventruis,I2112,28
446,790711,,20198,I2116- Wedge Flow Meters,I2116,30
447,790712,,20198,I2115 - Annubars,I2115,29
448,790713,,20198,I1623 - Multi - Point Thermocouples,I1623,26
449,790714,,20198,I1616 - Steam Drum Level Gauges,I1616,22
450,790715,,20198,I1617 - Magnetic Level Gauges,I1617,23
451,790716,,20198,I1611 - Pressure Gauges,I1611,20
452,790717,,20198,I1618 - Temperature Gauges,I1618,24
453,790718,,20198,I1612 - Differential Pressure Gauges,I1612,21
454,790719,,20198,I1621 - Temperature Elements,I1621,25
455,790720,,20198,I2121 - Vorterx Meters,I2121,31
456,790721,,20198,I2127 - Magnetic Flow Meters,I2127,34
457,790722,,20198,I2122 - Coriolis Meters,I2122,32
458,790723,,20198,I2124 - Rotometers,I2124,33
459,838976,,20198,Pressure Relief Valves,PSA08,8390
460,839138,,20198,Piping Specialty Items,PS000,8290
461,839141,,20201,General / Milestones,G,10
462,845339,,20202,Payment Milestone,Z,15
463,845340,,20200,Payment Milestones,PM,3411
464,845344,,20200,Heavy Lift Activities,HL,2811
465,851712,,20198,I3520 - SIS System,I3520,41
466,851713,,20198,I3542 - ITCC System,I3542,42
467,851784,,20198,I4440 - Shelters / Analyzers,I4440,44
468,852613,,20198,I2211 - Everest Severe Service Control Valves,I2211,36
469,855471,,22137,Engineering,E,1
470,855472,,22137,Procurement,P,100
471,855473,,22137,Construction,C,200
472,855474,,20194,"Commissioning, Startup, & Performance Testing",SC,160
473,855475,,20194,Client - EBIC,XE,260
474,855476,,22137,Other,X,300
475,855491,,22137,"Commissioning, Startup, & Performance Test",S,400
476,873667,,22659,Bulk Pipe Material Deliveries,01,0
477,873668,,22659,"Control Building & DSC, SIS, ITCC",02,100
478,873669,,22659,Ammonia Tank piling,03,200
479,873670,,22659,Primary Reformer 101-B,04,300
480,873671,,22659,Package Boiler 2002-U,05,400
481,873672,,22659,Compressor Deliveries 101/2/3/5-J,06,500
482,873673,,22659,Notice to Proceed slippage,07,600
483,873675,,22659,EDR Unit Capabilities,09,800
484,873676,,22659,Class J Vendor Data,10,900
485,873677,,22659,EXIM Shipping - US Flag ships,11,1000
486,873678,,22659,CO2 Stripper 102-E,12,1100
487,873679,,22659,Equipment Fabrication Lead Times,13,1200
488,873680,,22659,Ammonia Tank Subcontract,14,1300
489,873681,,22659,Special Equipment (Vs FMCL),15,1400
490,873682,,22659,OCI Bulk Procurement/Fabrication,16,1500
491,873683,,22659,MEC IFC Deliverable Schedule,17,1600
492,873686,,22659,Performance Test Schedule,20,1900
493,873687,,22659,Pipe Installation Durations,21,2000
494,873688,,22659,Jetty Basin 3 vs Basin 1,22,2100
495,873689,,22659,Area 02M Hydro testing,23,2200
496,879744,,20198,Product Line Pre-insulated Piping,PIA41,8190
497,896583,,20200,Supersketches,P01,611
