,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
10,82923,764,10537,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10050,P.C slab on grade 10CM,,152,0,8,0,0,0,8,0,0,0,,,,2010-10-27 08:00,2010-10-27 16:00,,2010-10-05 08:00,2010-10-05 16:00,2010-10-05 08:00,2010-10-05 16:00,2010-10-05 08:00,2010-10-05 16:00,,2010-10-27 08:00,2010-10-27 16:00,,PT_Normal,,,,,M4pYGT3Im06wapkiAuLeXg,16cYLpKRtkmlOFWeCTttwg,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
11,82924,764,10537,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10060,moisture insulation with membrane sheets,,152,0,16,0,0,0,16,0,0,0,,,,2010-10-28 08:00,2010-10-30 16:00,,2010-10-06 08:00,2010-10-07 16:00,2010-10-06 08:00,2010-10-07 16:00,2010-10-06 08:00,2010-10-07 16:00,,2010-10-28 08:00,2010-10-30 16:00,,PT_Normal,,,,,H4MHz3ozRUCTo9qTiEZk6g,jvHKAv8t70aerVPigkQwog,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
12,82925,764,10537,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10070,R.C slab on grade,,152,0,16,0,0,0,16,0,0,0,,,,2010-10-31 08:00,2010-11-01 16:00,,2010-10-09 08:00,2010-10-10 16:00,2010-10-09 08:00,2010-10-10 16:00,2010-10-09 08:00,2010-10-10 16:00,,2010-10-31 08:00,2010-11-01 16:00,,PT_Normal,,,,,JzeymDhfvke8UA8l6ynSQA,KV1fty9QNUuBPk3UJDVbgw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
13,82926,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10080,columns for ground floor,,80,0,48,0,0,0,48,0,0,0,,,,2010-09-01 08:00,2010-09-07 16:00,,2010-08-21 08:00,2010-08-26 16:00,2010-08-21 08:00,2010-08-26 16:00,2010-08-21 08:00,2010-08-26 16:00,,2010-09-01 08:00,2010-09-07 16:00,,PT_Normal,,,,,Yu9qr2JQO0GnxbUeURyHog,jIQR9FyJ30ypRH/ev7KyLA,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
14,82927,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10090,slab for ground floor,,80,0,72,0,0,0,72,0,0,0,,,,2010-09-18 08:00,2010-09-27 16:00,,2010-09-06 08:00,2010-09-15 16:00,2010-09-06 08:00,2010-09-15 16:00,2010-09-06 08:00,2010-09-15 16:00,,2010-09-18 08:00,2010-09-27 16:00,,PT_Normal,,,,,ugZEzCjViE6tyqk9TYPvkA,m8HKEf1Y3kWaMRqZkhZDYQ,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
15,82928,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10100,columns for 1st floor,,96,0,48,0,0,0,48,0,0,0,,,,2010-10-02 08:00,2010-10-07 16:00,,2010-09-18 08:00,2010-09-23 16:00,2010-09-18 08:00,2010-09-23 16:00,2010-09-18 08:00,2010-09-23 16:00,,2010-10-02 08:00,2010-10-07 16:00,,PT_Normal,,,,,VgEputR5RUCDsGsj4bHghw,O1JSEh5wq0mDR5xsjAs1eA,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
16,82929,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10110,slab for 1st floor,,96,0,72,0,0,0,72,0,0,0,,,,2010-10-09 08:00,2010-10-18 16:00,,2010-09-25 08:00,2010-10-04 16:00,2010-09-25 08:00,2010-10-04 16:00,2010-09-25 08:00,2010-10-04 16:00,,2010-10-09 08:00,2010-10-18 16:00,,PT_Normal,,,,,rviI3029bEWDn4vVfj87Mw,J3tYc4DQYkmI+MM4r+s7vw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
17,82930,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10120,columns for roof floor,,96,0,32,0,0,0,32,0,0,0,,,,2010-10-23 08:00,2010-10-26 16:00,,2010-10-09 08:00,2010-10-12 16:00,2010-10-09 08:00,2010-10-12 16:00,2010-10-09 08:00,2010-10-12 16:00,,2010-10-23 08:00,2010-10-26 16:00,,PT_Normal,,,,,wcrgreM7hUeXmOA20NTfFg,KXnziB/G2km7100sLmKX6g,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
18,82931,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10130,slab for roof floor,,96,0,48,0,0,0,48,0,0,0,,,,2010-10-27 08:00,2010-11-02 16:00,,2010-10-13 08:00,2010-10-19 16:00,2010-10-13 08:00,2010-10-19 16:00,2010-10-13 08:00,2010-10-19 16:00,,2010-10-27 08:00,2010-11-02 16:00,,PT_Normal,,,,,156x1KmV6USGNcMjYOEwSA,rfetPMwheU6qBwrhhpwYJg,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
19,82932,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10140,Brick works for ground floor,,152,0,40,0,0,0,40,0,0,0,,,,2010-10-21 08:00,2010-10-26 16:00,,2010-09-29 08:00,2010-10-04 16:00,2010-09-29 08:00,2010-10-04 16:00,2010-09-29 08:00,2010-10-04 16:00,,2010-10-21 08:00,2010-10-26 16:00,,PT_Normal,,,,,PYXpM9LcTkagl7NvR7tZ1g,qtgTOiAYYUO1AYSNbt1Ojw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
20,82933,764,10557,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,RV_OK,TK_NotStart,A10150,electrical conduits for ground floor's slab,,88,8,16,0,0,0,16,0,0,0,,,,2010-09-23 08:00,2010-09-25 16:00,,2010-09-11 08:00,2010-09-12 16:00,2010-09-11 08:00,2010-09-12 16:00,2010-09-11 08:00,2010-09-12 16:00,,2010-09-23 08:00,2010-09-25 16:00,,PT_Normal,,,,,JKA+PErNtkCHVzuvCTod4Q,AwtCgWm9dUq9H6TLXiKVkg,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
21,82934,764,10557,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,RV_OK,TK_NotStart,A10160,electrical conduits for 1st floor slab,,104,8,16,0,0,0,16,0,0,0,,,,2010-10-14 08:00,2010-10-16 16:00,,2010-09-29 08:00,2010-09-30 16:00,2010-09-29 08:00,2010-09-30 16:00,2010-09-29 08:00,2010-09-30 16:00,,2010-10-14 08:00,2010-10-16 16:00,,PT_Normal,,,,,miFOOSRE002qGrfJwEQdSA,nfat9bCS4UGMLztsO+AYAw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
22,82935,764,10557,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,RV_OK,TK_NotStart,A10170,electrical conduits for roof slab,,104,8,8,0,0,0,8,0,0,0,,,,2010-11-01 08:00,2010-11-01 16:00,,2010-10-17 08:00,2010-10-17 16:00,2010-10-17 08:00,2010-10-17 16:00,2010-10-17 08:00,2010-10-17 16:00,,2010-11-01 08:00,2010-11-01 16:00,,PT_Normal,,,,,f/1xHm8sZUKo810zPYWZLQ,ljYRZZ2Z80irbSuhWR1Jvw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
23,82936,764,10558,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10190,Internal plastering for ground floor,,152,16,64,0,0,0,64,0,0,0,,,,2010-11-06 08:00,2010-11-14 16:00,,2010-10-14 08:00,2010-10-23 16:00,2010-10-14 08:00,2010-10-23 16:00,2010-10-14 08:00,2010-10-23 16:00,,2010-11-06 08:00,2010-11-14 16:00,,PT_Normal,,,,,nGsHYJNdKEGEjMTKiRiaNA,xtDIeRPhK0OtYDlHtk6U5A,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
24,82937,764,10558,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10200,External plastering,,64,0,80,0,0,0,80,0,0,0,,,,2010-11-20 08:00,2010-11-30 16:00,,2010-11-06 08:00,2010-11-21 16:00,2010-11-06 08:00,2010-11-21 16:00,2010-11-06 08:00,2010-11-21 16:00,,2010-11-20 08:00,2010-11-30 16:00,,PT_Normal,,,,,NlRrzvhaJEK9PBIRzp8Dsg,I3bEgrk+40iSgXvI1/jNog,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
25,82938,764,10557,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,RV_OK,TK_NotStart,A10210,plumbing connections under slab on grade,,336,184,16,0,0,0,16,0,0,0,,,,2010-10-25 08:00,2010-10-26 16:00,,2010-09-06 08:00,2010-09-07 16:00,2010-09-06 08:00,2010-09-07 16:00,2010-09-06 08:00,2010-09-07 16:00,,2010-10-25 08:00,2010-10-26 16:00,,PT_Normal,,,,,0EbIuJjYQE+AF9ZChkIsxg,wSjjdCY+Ck6Fuug6zZwEBQ,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
26,82939,764,10550,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,A10230,Start Villa construction,,80,0,0,0,0,0,0,0,0,0,,,,2010-08-01 08:00,2010-08-01 08:00,,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,,2010-08-01 08:00,2010-08-01 08:00,,PT_Normal,,,,,qW0u8CwovkWXLWSYOg/ccA,blw9c4/rZkSA8JJdv7j+dw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
27,82940,764,10550,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A10240,finish Villa construction,,64,64,0,0,0,0,0,0,0,0,,,,2010-11-30 16:00,2010-11-30 16:00,,2010-11-21 16:00,2010-11-21 16:00,2010-11-21 16:00,2010-11-21 16:00,2010-11-21 16:00,2010-11-21 16:00,,2010-11-30 16:00,2010-11-30 16:00,,PT_Normal,,,,,mfH+QL+eWU6Wi3YXKnemRQ,plphke8dD0epoliS2tZyUQ,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
28,82941,764,10550,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,A10250,IFC drawings,,80,0,0,0,0,0,0,0,0,0,,,,2010-08-01 08:00,2010-08-01 08:00,,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,2010-07-20 08:00,,2010-08-01 08:00,2010-08-01 08:00,,PT_Normal,,,,,nL+rzNmyi0aHTKdKoR14Eg,AZS2kXhzPE60K970qbZY0g,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
29,82942,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10260,pouring for ground floor's slab,,80,0,8,0,0,0,8,0,0,0,,,,2010-09-28 08:00,2010-09-28 16:00,,2010-09-16 08:00,2010-09-16 16:00,2010-09-16 08:00,2010-09-16 16:00,2010-09-16 08:00,2010-09-16 16:00,,2010-09-28 08:00,2010-09-28 16:00,,PT_Normal,,,,,ZKJeqfCNhkixkqK577EvqQ,vK4QYECrhkuoFUCE5nGafA,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
30,82943,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10270,pouring for 1st floor's slab,,96,0,8,0,0,0,8,0,0,0,,,,2010-10-19 08:00,2010-10-19 16:00,,2010-10-05 08:00,2010-10-05 16:00,2010-10-05 08:00,2010-10-05 16:00,2010-10-05 08:00,2010-10-05 16:00,,2010-10-19 08:00,2010-10-19 16:00,,PT_Normal,,,,,lmZrVVgcs0iSxcPdRyHctg,pXS5M7KQmEuQm6S3N/rDqA,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
31,82944,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10280,pouring for roof floor's slab,,96,0,8,0,0,0,8,0,0,0,,,,2010-11-03 08:00,2010-11-03 16:00,,2010-10-20 08:00,2010-10-20 16:00,2010-10-20 08:00,2010-10-20 16:00,2010-10-20 08:00,2010-10-20 16:00,,2010-11-03 08:00,2010-11-03 16:00,,PT_Normal,,,,,J1k+nIrMtUuV0HWQPgbv1A,rAlW6OzVIk2IzMoysdv7Vw,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
32,82945,764,10556,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,RV_OK,TK_NotStart,A10290,Fence work,,80,16,400,0,0,0,400,0,0,0,,,,2010-09-29 08:00,2010-11-30 16:00,,2010-09-18 08:00,2010-11-14 16:00,2010-09-18 08:00,2010-11-14 16:00,2010-09-18 08:00,2010-11-14 16:00,,2010-09-29 08:00,2010-11-30 16:00,,PT_Normal,,,,,gevd4W+lfUGSpTI9i9yDaQ,eGmwX5lIXU6QYDukULNcEA,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
33,82946,764,10550,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10300,Fence Drawings IFC,,400,320,8,0,0,0,8,0,0,0,,,,2010-09-16 08:00,2010-09-16 16:00,,2010-07-20 08:00,2010-07-20 16:00,2010-07-20 08:00,2010-07-20 16:00,2010-07-20 08:00,2010-07-20 16:00,,2010-09-16 08:00,2010-09-16 16:00,,PT_Normal,,,,,cTKBu4mGNU+OwpCd8OcHmQ,kZ4VvTjSEk6hCLfSU4mIdg,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
34,82947,764,10537,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10001,backfilling between P.C Foundation,,80,0,16,0,0,0,16,0,0,0,,,,2010-08-21 08:00,2010-08-22 16:00,,2010-08-09 08:00,2010-08-10 16:00,2010-08-09 08:00,2010-08-10 16:00,2010-08-09 08:00,2010-08-10 16:00,,2010-08-21 08:00,2010-08-22 16:00,,PT_Normal,,,,,NkwW6ZWTiEqK41mywnkyBg,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
35,82948,764,10537,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10002,P.C Under Smells,,80,0,8,0,0,0,8,0,0,0,,,,2010-08-23 08:00,2010-08-23 16:00,,2010-08-11 08:00,2010-08-11 16:00,2010-08-11 08:00,2010-08-11 16:00,2010-08-11 08:00,2010-08-11 16:00,,2010-08-23 08:00,2010-08-23 16:00,,PT_Normal,,,,,OTU7pi0KFkiU3hdd3ZbaWg,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
36,82949,764,10556,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10141,Brick works for 1st floor,,144,0,40,0,0,0,40,0,0,0,,,,2010-11-08 08:00,2010-11-13 16:00,,2010-10-18 08:00,2010-10-23 16:00,2010-10-18 08:00,2010-10-23 16:00,2010-10-18 08:00,2010-10-23 16:00,,2010-11-08 08:00,2010-11-13 16:00,,PT_Normal,,,,,3VouqK9HKUaKNNpVnzIa9A,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
37,82950,764,10556,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10142,Brick works for roof floor,,96,0,40,0,0,0,40,0,0,0,,,,2010-11-14 08:00,2010-11-18 16:00,,2010-10-31 08:00,2010-11-04 16:00,2010-10-31 08:00,2010-11-04 16:00,2010-10-31 08:00,2010-11-04 16:00,,2010-11-14 08:00,2010-11-18 16:00,,PT_Normal,,,,,/IgvtGPiKUOpNonf97gOmg,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
38,82951,764,10558,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10191,Internal plastering for 1st floor,,144,24,64,0,0,0,64,0,0,0,,,,2010-11-16 08:00,2010-11-24 16:00,,2010-10-26 08:00,2010-11-03 16:00,2010-10-26 08:00,2010-11-03 16:00,2010-10-26 08:00,2010-11-03 16:00,,2010-11-16 08:00,2010-11-24 16:00,,PT_Normal,,,,,xNznaRtAOEiMDcdAVxjZCw,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
39,82952,764,10558,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10192,Internal plastering for roof floor,,120,56,40,0,0,0,40,0,0,0,,,,2010-11-25 08:00,2010-11-30 16:00,,2010-11-08 08:00,2010-11-13 16:00,2010-11-08 08:00,2010-11-13 16:00,2010-11-08 08:00,2010-11-13 16:00,,2010-11-25 08:00,2010-11-30 16:00,,PT_Normal,,,,,JJ8rOiPwakyx02hsuiuNjA,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
40,82953,764,10557,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10171,electrical conduits for ground floor walls,,152,0,16,0,0,0,16,0,0,0,,,,2010-11-03 08:00,2010-11-04 16:00,,2010-10-12 08:00,2010-10-13 16:00,2010-10-12 08:00,2010-10-13 16:00,2010-10-12 08:00,2010-10-13 16:00,,2010-11-03 08:00,2010-11-04 16:00,,PT_Normal,,,,,KI2xE8rYJEqaf8ljCIxyRg,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
41,82954,764,10557,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10172,electrical conduits for 1st floor walls,,144,0,16,0,0,0,16,0,0,0,,,,2010-11-14 08:00,2010-11-15 16:00,,2010-10-24 08:00,2010-10-25 16:00,2010-10-24 08:00,2010-10-25 16:00,2010-10-24 08:00,2010-10-25 16:00,,2010-11-14 08:00,2010-11-15 16:00,,PT_Normal,,,,,eAcNPLbjhEaOnT7B36YN5A,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
42,82955,764,10557,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A10173,electrical conduits for roof floor walls,,120,0,16,0,0,0,16,0,0,0,,,,2010-11-23 08:00,2010-11-24 16:00,,2010-11-06 08:00,2010-11-07 16:00,2010-11-06 08:00,2010-11-07 16:00,2010-11-06 08:00,2010-11-07 16:00,,2010-11-23 08:00,2010-11-24 16:00,,PT_Normal,,,,,X1gdxyi6ZUOnjZA5xn46/Q,,,,N,0,0,,,2010-06-27 10:17,2010-07-24 15:10,admin,admin,,,
