,udf_type_id,fk_id,proj_id,udf_date,udf_number,udf_text,udf_code_id
109,75,85347,1180,,,PET-A110,
110,75,85348,1180,,,PET-A140,
111,75,85349,1180,,,PET-A330,
112,75,85350,1180,,,PET-A250,
113,75,85351,1180,,,PET-A150,
114,75,85352,1180,,,PET-A160,
115,75,85353,1180,,,PET-A390,
116,75,85354,1180,,,PET-A190,
117,75,85355,1180,,,PET-A420,
118,75,85356,1180,,,PET-A400,
119,75,85357,1180,,,PET-A350,
120,75,85358,1180,,,PET-A360,
121,75,85359,1180,,,PET-A170,
122,75,85360,1180,,,PET-A440,
123,75,85363,1180,,,PET-C130,
124,75,85364,1180,,,PET-C140,
125,75,85365,1180,,,PET-C180,
126,75,85366,1180,,,PET-C210,
127,75,85367,1180,,,PET-C230,
128,75,85368,1180,,,PET-C250,
129,75,85369,1180,,,PET-C320,
130,75,85370,1180,,,PET-C300,
131,75,85371,1180,,,PET-C380,
132,75,85372,1180,,,PET-C410,
133,75,85373,1180,,,PET-C290,
134,75,85374,1180,,,PET-C340,
135,75,85375,1180,,,PET-C310,
136,75,85376,1180,,,PET-C350,
137,75,85377,1180,,,PET-C150,
138,75,85378,1180,,,PET-C500,
139,75,85379,1180,,,PET-C190,
140,75,85382,1180,,,PET-C320,
141,75,85383,1180,,,UHT 180,
142,75,85384,1180,,,UHT 170,
143,75,85385,1180,,,UHT 220,
144,75,85386,1180,,,UHT 150,
145,75,85387,1180,,,UHT 230,
146,75,85388,1180,,,UHT 180,
147,75,85389,1180,,,UHT 160,
148,75,85390,1180,,,UHT 240,
149,75,85391,1180,,,UHT 250,
150,75,85392,1180,,,UHT 200,
151,75,85393,1180,,,UHT 100,
152,75,85395,1180,,,UHT 130,
153,75,85396,1180,,,UHT 140,
154,75,85397,1180,,,UHT 120,
155,75,85398,1180,,,UHT 190,
156,75,85399,1180,,,UHT 110,
157,75,85400,1180,,,SD 260,
158,75,85401,1180,,,SD 200,
159,75,85402,1180,,,SD 140,
160,75,85403,1180,,,SD 240,
161,75,85404,1180,,,SD 160,
162,75,85405,1180,,,SD 250,
163,75,85406,1180,,,SD 220,
164,75,85407,1180,,,SD 280,
165,75,85408,1180,,,SD 130,
166,75,85409,1180,,,SD 190,
167,75,85410,1180,,,SD 150,
168,75,85411,1180,,,SD 100,
169,75,85412,1180,,,SD 120,
170,75,85413,1180,,,SD 180,
171,75,85414,1180,,,SD 210,
172,75,85415,1180,,,SD 270,
173,75,85416,1180,,,SD 110,
174,75,85417,1180,,,SD 170,
175,75,85418,1180,,,SD 300,
176,75,85419,1180,,,SD 230,
177,75,85420,1180,,,SD 290,
178,75,85421,1180,,,SD 140,
179,75,85422,1180,,,SD 240,
180,75,85423,1180,,,SD 120,
181,75,85424,1180,,,SD 180,"
%E"
